0.10000000000000031, 3.974193548387097
0.3738888888888894, 3.9454002389486256
0.547500000000001, 3.915531660692951
0.7095370370370377, 3.8856630824372758
0.8137037037037047, 3.8408602150537634
0.9525925925925931, 3.781123058542413
1.045185185185186, 3.736320191158901
1.1377777777777787, 3.6840501792114693
1.2419444444444452, 3.631780167264038
1.357685185185186, 3.5869772998805254
1.450277777777779, 3.5496415770609318
1.5428703703703712, 3.4973715651135002
1.6470370370370377, 3.452568697729988
1.7396296296296307, 3.407765830346475
1.820648148148149, 3.385364396654719
1.9248148148148159, 3.355495818399044
2.0174074074074086, 3.3106929510155316
2.1215740740740747, 3.2584229390681
2.2257407407407417, 3.2210872162485065
2.341481481481483, 3.1762843488649937
2.4803703703703714, 3.124014336917562
2.596111111111113, 3.07921146953405
2.735000000000002, 3.049342891278375
2.8507407407407417, 3.0120071684587812
2.989629629629631, 2.974671445639187
3.1863888888888905, 2.9373357228195935
3.3484259259259277, 2.9
3.487314814814816, 2.8775985663082433
3.614629629629631, 2.8626642771804054
3.776666666666668, 2.8477299880525684
3.9155555555555575, 2.8402628434886497
4.077592592592594, 2.832795698924731
4.2280555555555575, 2.8178614097968935
4.366944444444447, 2.8029271206690556
4.494259259259262, 2.7954599761051373
4.63314814814815, 2.787992831541218
4.772037037037039, 2.7805256869772994
4.934074074074076, 2.7805256869772994
5.072962962962965, 2.7805256869772994
5.235000000000002, 2.7730585424133807
5.408611111111114, 2.7730585424133807
5.57064814814815, 2.7805256869772994
5.721111111111114, 2.8029271206690556
5.894722222222224, 2.8253285543608118
5.987314814814817, 2.8402628434886497
6.114629629629633, 2.8775985663082433
6.230370370370373, 2.914934289127837
6.369259259259262, 2.9597371565113497
6.4965740740740765, 3.004540023894862
6.623888888888891, 3.056810035842293
6.762777777777781, 3.101612903225806
6.8900925925925955, 3.1314814814814813
7.028981481481483, 3.1762843488649937
7.167870370370372, 3.2136200716845873
7.27203703703704, 3.2434886499402626
7.4687962962963, 3.2957586618876937
7.58453703703704, 3.340561529271206
7.700277777777781, 3.3778972520908
7.7812962962963, 3.4152329749103942
7.885462962962966, 3.467502986857825
7.9780555555555575, 3.4973715651135002
8.093796296296297, 3.534707287933094
8.255833333333335, 3.594444444444444
8.371574074074076, 3.6467144563918756
8.510462962962965, 3.691517323775388
8.63777777777778, 3.7288530465949816
8.730370370370371, 3.7437873357228195
8.86925925925926, 3.7736559139784944
9.019722222222224, 3.8035244922341693
9.123888888888892, 3.825925925925926
9.26277777777778, 3.8856630824372758
9.366944444444446, 3.9304659498207886
9.482685185185188, 3.9304659498207886
9.610000000000003, 3.9454002389486256
9.656296296296299, 3.9454002389486256
