0.13083333333333402, 3.975268817204301
0.8947222222222229, 3.7736559139784944
1.7280555555555568, 3.4002986857825563
2.3993518518518533, 3.1538829151732375
3.116944444444446, 3.0120071684587812
3.799814814814817, 2.8701314217443246
4.656296296296298, 2.8103942652329743
5.489629629629632, 2.8103942652329743
6.172500000000002, 2.907467144563918
7.063703703703706, 3.1538829151732375
7.758148148148151, 3.4002986857825563
8.452592592592595, 3.6541816009557944
9.00814814814815, 3.8408602150537634
9.667870370370373, 3.960334528076463
