0.4660286123032904, 11.802027473964344
0.759993646838033, 11.332478040826373
1.0959652960450414, 10.80513790822527
1.394228513852355, 10.407826849416217
1.6925143061516454, 10.028575384189395
1.990782038857355, 9.634876244096791
2.289058801359854, 9.248400941437078
2.503457781469689, 9.085864599197011
2.801730029073793, 8.695777377820852
3.0287391204024194, 8.522405279431446
3.369144399833864, 8.175661082652638
3.873684295537405, 7.850588398172505
4.517084406294708, 7.525515713692373
4.794804836402235, 7.525515713692373
5.0725252665097615, 7.525515713692373
5.350245696617288, 7.525515713692373
5.628169297152615, 7.688052055932438
5.906092897687943, 7.850588398172505
6.0828240804836415, 7.850588398172505
6.499811066500533, 8.175661082652638
6.815835894595968, 8.522405279431446
7.2287098081745045, 8.923328256956944
7.5236003968803375, 9.194222160690389
7.860709800483025, 9.577085544633658
8.159966295937362, 9.974396603442706
8.45920021689972, 10.353648068669528
8.759073963463276, 10.763858837180173
9.129500092297754, 11.350537634408603
9.445728090820989, 11.859818173427477
