0.6000000000000001, 4.000802990447182
0.8999999999999999, 3.8138861968711057
1.2000000000000002, 3.6269694032950297
1.5, 3.50506714661498
1.7999999999999998, 3.3181503530389027
2.1000000000000005, 3.1881212792468503
2.3999999999999995, 3.0012044856707742
2.7, 2.9361899487747465
2.999999999999999, 2.871175411878721
3.3, 2.749273155198671
3.5999999999999988, 2.627370898518621
3.8999999999999995, 2.4973418247265675
4.199999999999999, 2.4973418247265675
4.499999999999999, 2.4404541049425443
4.799999999999999, 2.4404541049425434
5.099999999999999, 2.4404541049425443
5.399999999999999, 2.4973418247265684
5.699999999999998, 2.4973418247265675
5.999999999999998, 2.562356361622595
6.299999999999998, 2.6111172642946134
6.599999999999999, 2.6680049840786375
6.899999999999998, 2.798034057870691
7.199999999999997, 2.9199363145507404
7.499999999999997, 3.0418385712307896
7.799999999999998, 3.1718676450228442
8.099999999999998, 3.301896718814896
8.399999999999999, 3.4237989754949463
8.7, 3.5457012321749968
9, 3.797632562647099
9.300000000000004, 3.9845493562231753
0.1200000000000001, 4.120017167381974
9.82, 4.094652360515021
